"25834,""This url causes segfault in M13 precompiled (MacOS, LinuxPPC, other?)"",""critical""";;
"39642,""Changing HTML attributes does not cause style update"",""critical""";;
"33149,""[FIX]Crash for certain widget events in Preferences panels"",""critical""";;
"37597,""Mail, Proxies: crash clicking textfield associate w/selected radio button (in nsXULRadioGroupElement::SetSelectedItem)"",""critical""";;
"41124,""New profile will not launch seamonkey"",""critical""";;
"24194,""nsIPluginInstancePeer.ShowStatus crashes browser"",""critical""";;
"13565,""This bad XML crash XML parser"",""critical""";;
"40514,""window.open() ignores mentioned window size."",""critical""";;
"34426,""crash when closing pop-up window"",""critical""";;
"41718,""javascript: protocol is case sensitive."",""critical""";;
"41734,""Applying Override StyleSheet causes Editor crash."",""critical""";;
"41949,""Crashes at nsPresContext::SetCompatibilityMode"",""critical""";;
"24124,""[Crash] Focused widgets cause crash when going to another page"",""critical""";;
"1157,""AVI and WAV OBJECTs crash again"",""critical""";;
"40872,""This site crashes mozilla."",""critical""";;
"41335,""Crash while closing a browser window"",""critical""";;
"8999,""Background image is not rendering correctly"",""critical""";;
"42238,""Personal Security Manager does not display properly."",""critical""";;
"42816,""MLK: nsVoidArray::Compact()"",""critical""";;
"30915,""Lots of security errors on bmwusa.com"",""critical""";;
"38154,""Output HTML strips out unknown (""""userdefined"""") tags."",""critical""";;
"40118,""Crash in il_PermitLoad or GetClipView on this URL"",""critical""";;
"38665,""Closing Window crashes at StyleSetImpl::CantRenderReplacedElement"",""critical""";;
"30583,""mozilla crashes (because of a """"GTK-Object"""")"",""critical""";;
"34033,""Widgets are getting destroyed for unknown reasons"",""critical""";;
"43070,""Crash opening mail at NS_ConvertUCS2toUTF8::Init()"",""critical""";;
"7559,""accesskey doesn't work"",""critical""";;
"40742,""[crash] fast clicking under """"severity"""" dropdown in bugzilla"",""critical""";;
"10738,""sched - need to get keep alive working in necko"",""critical""";;
"43478,""[Regression]Print fails"",""critical""";;
"27507,""Crash instead of blank page for malformed xhtml page"",""critical""";;
"8296,""sometimes crashing on startup"",""critical""";;
"8491,""[PP]Need a way to get PR_LOG output on the mac"",""critical""";;
"14263,""[DOGFOOD] Linux/Alpha: Assertion failure: 0 == rv, at ptsynch.c:168"",""critical""";;
"26893,""nsIPluginTagInfo::GetDOMElement should really be in nsIPluginTagInfo2"",""critical""";;
"41695,""webshells are being leaked on Mac"",""critical""";;
"39432,""Crash when clicked on Language option in Prefs"",""critical""";;
"38423,""crash if clicking link, stop or back before page is fully loaded"",""critical""";;
"41404,""Crash in nsHTTPChannel::Authenticate when clicking cancel in HTTP authentication dialog"",""critical""";;
"41467,""Crash when doing a valid http authentication"",""critical""";;
"29219,""Wired stock charts do not display in M13"",""critical""";;
"41465,""PSM repeatedly crashes on my build (Stack traces included)"",""critical""";;
"40577,""crash clicking outside an abs. positioned frame"",""critical""";;
"42750,""""""No Components in scope"""" xpconnect error on first download attempt"",""critical""";;
"43432,""Crash in GlobalWindowImpl::Focus"",""critical""";;
"37667,""NYTimes login terminates browser if the cookie isn't set?"",""critical""";;
"27633,""Parser crash when loading ABCNews bookmark"",""critical""";;
"28522,""Clicking or tabbing to link causes incremental reflow"",""critical""";;
"9010,""[FLOAT] <nobr> around (floated) tables, distorts layout (aka The beast has chewed ...)"",""critical""";;
"6101,""Large tables crash Netscape or take extremely long load times"",""critical""";;
"37508,""Crash on table with conflicting heights"",""critical""";;
"22285,""Browser crash at hotbot.com (NOBR around content in TD + CSS)"",""critical""";;
"43275,""maxlength in text input is ignored"",""critical""";;
"42112,""hitting return in TEXTAREA doesn't have effect immediately"",""critical""";;
"36491,""Visiting http://www.memepool.com/ causes Mozilla to die on the spot"",""critical""";;
"42178,""BACK causes data corruption in form"",""critical""";;
"34743,""CRASH in ByteArrayInputStream::Read during form post"",""critical""";;
"32782,""Brouser crashed against a bad table tag."",""critical""";;
"35934,""crash: selecting <option value=""""foo""""></option> in dropdown listbox"",""critical""";;
"39941,""Invalid Keyword Searches on Bugzilla hangs"",""critical""";;
"40060,""text/plain displayed only if interpreted as HTML"",""critical""";;
"40893,""always crash in this URL"",""critical""";;
"44198,""Mousewheel scrolling crashes browser"",""critical""";;
"41246,""crash in nsLineBox::DeleteLineList"",""critical""";;
"32878,""Master cert strategy"",""critical""";;
"31089,""Oakland Tribute crashes in HTMLContentSink::AddLeaf"",""critical""";;
"39706,""Crashing when dismissing away prefs panel in commercial"",""critical""";;
"14350,""Dynamic adjustment of the CSS2 clip property is causing rendering problems"",""critical""";;
"40639,""loading rtf file crashes gecko/parser."",""critical""";;
"45453,""Where the hell is Kerz"",""critical""";;
"40094,""Crash if IMG SRC has typo in hostname portion"",""critical""";;
"45543,""[regression]Korean characters are displayed as solid upside down triangles"",""critical""";;
"42449,""crash on delete of initial text in textarea"",""critical""";;
"43238,""[regression] Selecting Save As Charset causes Netscape to crash"",""critical""";;
"45689,""Realplayer does not launch as a helper app"",""critical""";;
"45510,""Crash during drag when tooltip tries to pop up [@ PresShell::HandlePostedDOMEvents]"",""critical""";;
"39790,""[L12y] Move all localizable prefs into chrome://"",""critical""";;
"45996,""can't paste multiple lines from a text control"",""critical""";;
"37477,""Browser crashes on this page (uses flash)"",""critical""";;
"40159,""Remembering UniversalXPConnect decision causes future seg faults"",""critical""";;
"42716,""Crash on visiting above URL"",""critical""";;
"37106,""0x5c problem in nsLocalFileWin.cpp"",""critical""";;
"44621,""crash on shutdown, mac-only"",""critical""";;
"45975,""document.write in strict dtd crashes browser"",""critical""";;
"40454,""Event problems during display of profile wizard"",""critical""";;
"42048,""Cancelling the file picker causes crash"",""critical""";;
"39520,""crash on XHTML pages served as text/html"",""critical""";;
"45297,""Crashes when loading http://home.netscape.com/ja/index1.html"",""critical""";;
"44718,""browser hangs after (successfully) printing Bugzilla query result"",""critical""";;
"34451,""MLK: Content model leak/table related"",""critical""";;
"40792,""crash saving no-longer-exsisting file with file & ftp protocols"",""critical""";;
"47816,""scrolling on PNG/alpha page causes crash"",""critical""";;
"48241,""Browser Crashs when visiting this url"",""critical""";;
"47491,""Crash closing window"",""critical""";;
"23994,""SGML comment inside table tag crashes browser"",""critical""";;
"49537,""MLK: XRegions are emigrating in mass to avoid free()"",""critical""";;
"29989,""Text after carriage return in messages is wront font, clicking back then causes browser crash"",""critical""";;
"23589,""CRASH on simple nested table (M12)"",""critical""";;
"35424,""Null pointer dereference"",""critical""";;
"47411,""animated images only loop once on view-pages."",""critical""";;
"46934,""Crash when DnD link from Communicator 4.74 to Mozilla"",""critical""";;
"48272,""Page layout has daggers all over the place"",""critical""";;
"42670,""Recurse-to-death on uncaught JS exception (toLowerCase is not a function) [WAS: Crash Browser with this URL]"",""critical""";;
"48344,""Crash after going offline and trying to access a site"",""critical""";;
"41608,""how to destroy named roots when we have no context"",""critical""";;
"45152,""Typed text does not render in TextAreas with a horizontal scrollbar"",""critical""";;
"39424,""SUNWspro5.0 bustage with new string APIs"",""critical""";;
"37997,""<menulist> crops text when intrinsic sizing is used"",""critical""";;
"42114,""Fixed positioning causes composer to crash"",""critical""";;
"49151,""nsDocShell::OnNewURI reads past last char in string causing assertion"",""critical""";;
"43131,""Need to IDL-ify nsProxyObjectManager"",""critical""";;
"48460,""Crashes at [@ nsRenderingContextWin::GetWidth ]"",""critical""";;
"38882,""Mozilla crashes while reading this page"",""critical""";;
"49898,""RNG_SystemInfoForRNG() trashes the environment"",""critical""";;
"48200,""Incorrect base URL used on redirected pages"",""critical""";;
"46409,""[X] Mozilla crashes on clipboard code"",""critical""";;
"41963,""nsAReadableString.h has signed/unsigned error"",""critical""";;
"43877,""nsStringArray operator= crashes"",""critical""";;
"42231,""stack corruption in realloc's trace-malloc wrapper"",""critical""";;
"46266,""Crashes at xptiInterfaceInfo::GetIIDForParam"",""critical""";;
"41836,""memory corruption detected in ~nsHashTable/~nsParserBundle"",""critical""";;
"49693,""Crash when using """".."""" button in file picker"",""critical""";;
"43271,""Crash if auto-scrolling when new page loads."",""critical""";;
"49817,""|copy_string| can't make progress on zero-length concatenation"",""critical""";;
"42372,""crash during frame destruction code while leaving page"",""critical""";;
"27616,""Bad mathml causes crash"",""critical""";;
"51490,""Crash when doubleclick on a directory displayed by directory component"",""critical""";;
"40533,""browser crashes when submit nothing with event on file upload element (nsEventListenerManager::ReleaseListeners)"",""critical""";;
"50614,""MLK: animated images leaking again"",""critical""";;
"50370,""Tab widgets no longer switch tab panels."",""critical""";;
"52306,""functions that unwrap or import symkeys are failing"",""critical""";;
"46195,""Crash in nsClipboard::SelectionReceiver"",""critical""";;
"44999,""Mozilla crashes after paste with empty clipboard."",""critical""";;
"49010,""Mozilla crashes when typing in file upload input"",""critical""";;
"45387,""Crash when clicking on Isn'... in party tricks section"",""critical""";;
"48763,""Starts several new webshells (5 -> 210+) when loading www.wissen.de"",""critical""";;
"51436,""SSL Server code failing on tip PK11_ImportSymKey fails"",""critical""";;
"52172,""Attempting to view contents of css file results in a crash"",""critical""";;
"52026,""crash on cookie with """"Remember this decision"""""",""critical""";;
"41876,""Simple XUL file doesn't display, mime-type 'text/xul', over HTTP"",""critical""";;
"48213,""getAttribute is case sensitive in HTML"",""critical""";;
"28437,""nsJSProtocolHandler::NewChannel(...) crash"",""critical""";;
"37353,""Crash while downloading anything"",""critical""";;
"51516,""Cookie manager crashes when removing cookies"",""critical""";;
"47345,""history lost / reload button doesn't work / go menu crashes after theme switch"",""critical""";;
"50960,""Crash while loading XML IRS test"",""critical""";;
"48054,""Mozilla crashes when focus gets out of XIM lookupchoice window"",""critical""";;
"35006,""Focus problems in mailnews windows"",""critical""";;
"52333,""Infinite loop shifting focus due to anonymous content parenting error"",""critical""";;
"52091,""Multiple RSA private keys ops used to unwrap SSL premaster secret"",""critical""";;
"35899,""Page scrolls on selecting text in position:relative div"",""critical""";;
"48401,""I-loop trying to create space in the cache"",""critical""";;
"50977,""After surfing, web pages stop loading. Tossing cache fixes"",""critical""";;
"39089,""2nd browser window is tiny"",""critical""";;
"53048,""Brkwser crashes after pressing OK on 'No Plugin Downloader Plugin'"",""critical""";;
"39476,""SECKEY_OpenKeyDB inconsistent in freeing memory"",""critical""";;
"53353,""Crash on browser/installer exit on win9x"",""critical""";;
"48382,""setting location.href onload in frames causes infinite loop"",""critical""";;
"38864,""Server Push, Client Pull crashes mozilla"",""critical""";;
"52836,""Crash every time browser exits"",""critical""";;
"53744,""select default font-family does not match other html form controls"",""critical""";;
"45076,""Can't build a computer on dell.com"",""critical""";;
"48907,""nsDeviceContextGTK.cpp doesn't implement CSS 3 fonts"",""critical""";;
"11701,""Product does not run if slash in folder path"",""critical""";;
"55076,""Proxy Auto Config (PAC) not honored in nsPluginHostImpl::FindProxyForURL()."",""critical""";;
