"360731,""Back and Forward buttons on mouse no longer work"",""major""";;
"565064,""Need to always update the selected theme preference when switching builds"",""major""";;
"571567,""Toolbar menu missing checkmarks for enabled items"",""major""";;
"580434,""Use of readdir in nsLocalFileUnix not reliable when recursively deleting files on Android/Bionic"",""major""";;
"583621,""Scrolling and rendering glitches when flash is playing"",""major""";;
"571816,""webm video on youtube stops playing about 2:30 into playback"",""major""";;
"553982,""myvidoop.com login broken on trunk"",""major""";;
"582037,""Natural image dimensions are used for wrapping elements even if image is resized"",""major""";;
"584057,""Firefox hangs after detaching the second tab by dropping it onto the desktop"",""major""";;
"249240,""Password dialog for POP/IMAP server does not reprompt when password is changed externally."",""major""";;
"217715,""Java applet fails to get some of its parameters -- getParameter() returns null"",""major""";;
"582521,""Latest tracemonkey breaks some assignments to char characters on idl interfaces"",""major""";;
"582766,""JIT vastly slows down Data Manager (let in .nextSibling loop makes TM loop way too often)"",""major""";;
"455871,""[mac] Regression: drag & drop is not working at all after some-time of browser usage"",""major""";;
"579867,""Make foreign content end tag handling not loop back after processing the token in the secondary insertion mode"",""major""";;
"585496,""Print Preview doesn't return any data, except a blank window"",""major""";;
"541671,""[SeaMonkey 2.1] xpcshell: test_bug519468.js fails"",""major""";;
"578918,""Indexing will not work, Gloda database journal is not created, warning in error console"",""major""";;
"529263,""Flash contents in the sidebar are not rendered properly"",""major""";;
"480972,""Copy and Paste is not working properly in contentEditable (e.g. Gmail message)"",""major""";;
"583012,""Broken full screen <video> in FF4 beta2"",""major""";;
"541830,""Assertion failure: i < length(), at js/src/jstracer.h:135"",""major""";;
"583200,""###!!! ASSERTION: no SHEntry for a non-transient viewer?: 'IsAboutBlank(mCurrentURI)', file docshell/base/nsDocShell.cpp, line 9002"",""major""";;
"581482,""An add-on's entry in the Tools menu on trunk will not be visible after running older version of Firefox"",""major""";;
"575346,""e10s: Access token isn't remembered, breaks geolocation prompt"",""major""";;
"566610,""[OOPP]Can not start scroll page by mouse wheel when mouse cursor is over a flash object"",""major""";;
"415425,""Transparent backgrounds of images print as black under Linux"",""major""";;
"576777,""provide quick access to link index"",""major""";;
"565435,""OpenGL layer manager doesn't track vertex attribs correctly"",""major""";;
"97861,""Rounding error in nsTransform2D"",""major""";;
"587938,""content randomly disappears or isn't being created at all for NVDA's virtual buffer, effective August 16, 2010"",""major""";;
"541235,""mailnews xpcshell tests fail when running as packaged tests"",""major""";;
"536343,""[OS/2] Build break in nsSigHandlers.cpp"",""major""";;
"553815,""[SeaMonkey 2.1] mochitest-other: browser_Services.js reports warnings and exception"",""major""";;
"579349,""Fennec: Content Window pops up over url bar when sidebars are visible"",""major""";;
"573382,""No chrome package registered for chrome://inspector/content/tasksOverlay.xul"",""major""";;
"586523,""New libxpcomglue_s isn't compatible with old versions of Firefox due to mozalloc dependency"",""major""";;
"586405,""4b4pre update - Spellcheck as you type is enabled, but not working."",""major""";;
"528267,""Lenovo laptop touchpad scrolling stopped working"",""major""";;
"538512,""local folder size limit to extend to 4GB on Mac OS X"",""major""";;
"585819,""Using createContextualFragment can cause Mozilla to create a new <body> inside the existing <body>"",""major""";;
"570616,""nsNSSSocketInfo cannot deserialize when mCert was null"",""major""";;
"594342,""[SeaMonkey] mochitest-browser-chrome: browser_bug591465.js and browser_searching.js fail"",""major""";;
"591741,""[SeaMonkey] mochitest-a11y: relations/test_tabbrowser.xul times out"",""major""";;
"589667,""Layout Debugger doesn't work with libxul"",""major""";;
"592001,""Fix v8-regexp regression in wake of patch for bug 558451"",""major""";;
"552426,""Page renders incorrectly on first load, but renders correctly after page refresh."",""major""";;
"552636,""View source after form submit shows initial form page instead of new page (again)"",""major""";;
"591805,""Flash object not cleared when leaving page"",""major""";;
"593256,""Bugs in dictionary-mode property table maintenance"",""major""";;
"595814,""[SeaMonkey 2.1] mailnews/imap/test/unit/test_localToImapFilterQuarantine.js | test failed (with xpcshell return code: -6) (due to an assertion)"",""major""";;
"74880,""Lose indentation of RTL blockquote (nested RTL lists are fixed)"",""major""";;
"387361,""msg copy action to imap on incoming pop3 mail fails with quarantining turned on for antivirus (quarantine option=on/mailnews.downloadToTempFile=true, COPY to any of IMAP folder and local mail folder)"",""major""";;
"591917,""Extensions in the application scope don't get installed anymore"",""major""";;
"589025,""e10s: ExternalHelperAppParent must support content-disposition property of nsIChannel"",""major""";;
"573268,""Intentional XPT leak interferes with leak debugging"",""major""";;
"516602,""Can't look around in Google Maps' Street View"",""major""";;
"583568,""Cookies deleted via preferences menu are not removed from cookies.sqlite database"",""major""";;
"573238,""Windows authentication broken (regression on 20100617 or 20100618)"",""major""";;
"588057,""Huge regression on 3d-raytrace in today's Trunk Nightly"",""major""";;
"584480,""Referrer header missing from video (and audio) requests"",""major""";;
"594775,""Some pages like Facebook or German Amazon come up with a blank virtual buffer and lots of unknown accessibles"",""major""";;
"400406,""Layout badly broken in 2.0.0.8, CSS issue with floats or negative margins or display property..."",""major""";;
"437366,""styled form controls (color property) not reacting correctly when 'Allow pages to choose their own colors...' is unchecked."",""major""";;
"356370,""""""installLocation has no properties"""" during install/update of extensions (line 3849/_getActiveItems)"",""major""";;
"405584,""Canvas.drawImage method is not working"",""major""";;
"373701,""[FIX]Connection for pushed content (e.g. WebCam) not broken if tab is out of sight but still in bfcache"",""major""";;
"299343,""Can't copy and paste into the beginning of a line"",""major""";;
"384774,""Mailnews:movemail. Fails in the increasingly common situation of no write privs in mail spool dir"",""major""";;
"417037,""mozStorage chokes on databases over AFP"",""major""";;
"366482,""""""Edit as new"""" for opened eml files results in a broken compose window"",""major""";;
"594707,""[MacOSX SeaMonkey] mochitest-browser-chrome: """"browser_visituri.js | Test timed out"""""",""major""";;
"384304,""/usr/bin/firefox is not able to handle symlinks due to error in script"",""major""";;
"426271,""Auto-detect of Japanese Character Encoding does not work"",""major""";;
"597676,""No output when printing"",""major""";;
"230580,""ldap_2 """"user_directory""""/""""_nonascii_"""" preferences proliferating unnecessarily"",""major""";;
"518122,""improve textarea.value+= performance by using """"plaintextEditor->InsertText"""" on only the new part of the string"",""major""";;
"591747,""[SeaMonkey 2.0] mochitest-other: """"test_bug428405.xul | [SimpleTest/SimpleTest.js, window.onerror] An error occurred - gChromeWindow is null"""""",""major""";;
"591081,""e10s: ExternalHelperAppChild should still make use of parts of nsExternalAppHandler"",""major""";;
"596653,""can't change appointment in Google Calendar"",""major""";;
"595672,""Gmail.com fails to load email messages after JM merge"",""major""";;
"599675,""d3d device lost detection needs more work"",""major""";;
"594882,""URL classifier result ignored (malware site not blocked) because of bug 513008"",""major""";;
"430380,""policies : explicit trust anchor results in false positives with vfychain"",""major""";;
"488241,""Fix cert7/cert8.db issues with large issuer names in NSS_3_11_BRANCH as well"",""major""";;
"421131,""Acid3 breaks backwards / forwards buttons"",""major""";;
"591845,""New Zealand timezones incorrect"",""major""";;
"579262,""Some bad drawing cases with plugin still sneak through"",""major""";;
"599476,""windowless plugins in object elements with data (e.g. certain Flash pages) are not painted"",""major""";;
"503200,""Content-Type header is not preflighted with OPTIONS request in Cross-Site XMLHttpRequest calls (violates CORS)"",""major""";;
"589415,""Pages are not rendered when using Windows Aero appearance in Vista"",""major""";;
"562434,""SSL_ForceHandshake returns SECSuccess if the peer sends us an application data record."",""major""";;
"564413,""Test for bug 503399 makes reftest require babysitting"",""major""";;
"454708,""storage-Legacy can throw when calling ConvertToUnicode"",""major""";;
"580863,""OTF font positioning renderings text incorrectly"",""major""";;
"597303,""Flickering with Nvidia driver 258.96"",""major""";;
"324058,""Fix nsStringStream compilation warning about multiple SetData versions"",""major""";;
"587517,""Pop ups opened while fullscreen wont get a frame."",""major""";;
"595573,""Extensions uninstalled after browser restart, due to bug 533038"",""major""";;
"597389,""If plug-ins disable non-Roman keyboard layout and they don't recover the state, Gecko doesn't recover it"",""major""";;
"595471,""[Windows 2000 + Nvidia !?] Content display is mostly black, hovering doesn't really helps, due to enabled D3D"",""major""";;
"587414,""e10s: Geolocation needs to set pref from content process."",""major""";;
"577757,""array[-1073741824] != array['-1073741824']"",""major""";;
"599009,""JaegerMonkey very slow when executing Javascript code obfuscated with JS packers."",""major""";;
"592563,""Mouse/keyboard events sent to plugin while in background tab, in Cocoa event mode"",""major""";;
"593678,""[D3D] Any Firefox window is black under Windows 2000/XP mainly with some Intel graphic card"",""major""";;
"600388,""[d3d] Black browser windows after OS screen lock with Intel graphics cards on Windows XP"",""major""";;
"580795,""HD WebM videos (e.g. YouTube HTML5 720p) stutter or freeze after 4-12 minutes"",""major""";;
"574638,""Browser client area doesn't paint when restoring to maximized state"",""major""";;
"604901,""Patch for bug 582466 breaks Quit in Cocoa embedders"",""major""";;
"366105,""Memory Leak in the AUS window"",""major""";;
"604768,""[OS/2] break - follow-up removal of argument to NS_TRY_SAFE_CALL_* macros"",""major""";;
"604560,""IAccessibleText::get_text skipping embedded objects"",""major""";;
"289669,""RegExp Object is extremely slow with String.replace"",""major""";;
"604432,""slashdot.org crashes the tab 5 seconds after it loads on 10/14 nightly build"",""major""";;
"602441,""JM: Botched extensibility checking when attempting to add a new property to an object"",""major""";;
"297761,""Form with blank action submitted to base.href"",""major""";;
