"198213,""Typos in """"SSL: Codierung einstellen"""" dialog"",""trivial""";;;
"212266,""xpcexception.cpp:236: warning: assignment of negative value `-1' to `unsigned int'"",""trivial""";;;
"212287,""xpcwrappedjsclass.cpp:891: warning: unused variable `PRUnichar * sourceNameUni'"",""trivial""";;;
"174755,""Bookmark icons and folder icons are hard to distinguish"",""trivial""";;;
"174636,""Is it """"Bookmarks Toolbar"""" or """"Personal Toolbar""""?"",""trivial""";;;
"175515,""Bookmarks Toolbar Icons are corrupt"",""trivial""";;;
"213211,""simple typo of word 'process'"",""trivial""";;;
"190374,""German translation of Junk Mail / Spam / UBE / UCE"",""trivial""";;;
"185536,""Using of different phrases for the almost the same problem"",""trivial""";;;
"213903,""unused variables in pcertdb.c"",""trivial""";;;
"213543,""In function `nsresult Register(const char *)': warning: return of negative value `-1' to `nsresult' warning: negative integer implicitly converted to unsigned type"",""trivial""";;;
"214571,""""""about:"""" page doesn't show new (png) Firebird logo"",""trivial""";;;
"215610,""text in Label frame of Options...|Display dialog is wrong"",""trivial""";;;
"216359,""Search Bar menu item does not stay unchecked in Address Book"",""trivial""";;;
"216463,""UI Enhancements:  Unity with Firebird"",""trivial""";;;
"214864,""Checkmark on """"View|Toolbars|Mail Toolbar"""" is set when the Mail Toolbar is hidden"",""trivial""";;;
"214201,""warning: unused variable `acrl' In function `CERT_CRLCacheRefreshIssuer'"",""trivial""";;;
"208971,""remove CFM build files from NSS"",""trivial""";;;
"217007,""nsCAutoString charsetBuf is unused"",""trivial""";;;
"217751,""Strange behavior in creating directory for saving profile"",""trivial""";;;
"189813,""Removed unneeded include file nsWidgetsCID.h from nsAutoCopy.cpp"",""trivial""";;;
"220062,""Cleanup NS_METHOD_GETTER_STR/NS_METHOD_SETTER_STR"",""trivial""";;;
"220404,""Card Summary Pane menu item should be under View, not View | Toolbars"",""trivial""";;;
"221124,""assignment discards qualifiers from pointer target type in `pr_LoadLibraryByPathname'"",""trivial""";;;
"222055,""Symbolic manipulation error in mozilla/js/src/fdlibm/e_sqrt.c"",""trivial""";;;
"222257,""buzilla shown instead of bugzilla in store"",""trivial""";;;
"222285,""the banner shown when the ftp is busy is the default one from freebsd, telling user to use another mirror from a list, obviously freebsd links"",""trivial""";;;
"124787,""http://ftp.mozilla.org incorrectly serves *.gz with MIME type application/x-macbinary rather than application/x-gzip"",""trivial""";;;
"199986,""Pre-defined view in Mail not translated"",""trivial""";;;
"207074,""XUL namespace URI (there.is.only.xul) is not valid XUL"",""trivial""";;;
"221886,""remove nsCCookieManager.h in favor of nsNetCID.h"",""trivial""";;;
"222085,""warning: initializer does not fit or is out of range: -1"",""trivial""";;;
"94570,""JS_ReportOutOfMemory() redundant"",""trivial""";;;
"224016,""unused variable `nsresult result' in function `int main(int, char**)'"",""trivial""";;;
"111183,""Table inside button changes size"",""trivial""";;;
"215745,""Inconsistent usage of ellipsis in the Options Dialog"",""trivial""";;;
"142525,""Testcase doc change: """"Search"""" is no longer a top level menu item"",""trivial""";;;
"142649,""Invalid testcases in DOM JavaScript testsuite: browser is working right, but testcase (may) fails"",""trivial""";;;
"208973,""remove CFM build files from NSPR"",""trivial""";;;
"217968,""mozilla/nsprpub/pr/tests/servr_uk.c"""", line 66.9: 1506-236 (W) Macro name STACKSIZE has been redefined"",""trivial""";;;
"226967,""WinXP manifest resource contains alien strings"",""trivial""";;;
"227204,""Sample screenshot / image of default Qute theme needs to be updated"",""trivial""";;;
"220338,""Firebird application named Mozilla Firebird Debug in WinXP Start Menu"",""trivial""";;;
"227091,""WinXP manifest resource contains alien strings"",""trivial""";;;
"227815,""need to list both native font names and English names in  font.name-list.* for CJK fonts"",""trivial""";;;
"116674,""Compile warnings for content/html/style/src."",""trivial""";;;
"214200,""warning: unused variable `i' In function `filter_certs_for_valid_issuers'"",""trivial""";;;
"214203,""warning: unused `newKey' variables"",""trivial""";;;
"214202,""warning: unused variable `rv' In function `PK11_TokenRefresh'"",""trivial""";;;
"214199,""unused rv variables in secoid.c"",""trivial""";;;
"219982,""In function `CERT_FilterCertListByUsage':2607: warning: unused variable `dummyret'"",""trivial""";;;
"221133,""warning: unused variable `home' In function `fort_LookupFORTEZZAInitFile'"",""trivial""";;;
"227175,""Collation should be freed [@nsMsgDBFolder]"",""trivial""";;;
"224963,""Unsaved window size after being changed for Tools -> Options window"",""trivial""";;;
"224088,""warning: unused variable `nsresult rv' in member function `nsDocShellEditorData::~nsDocShellEditorData()'"",""trivial""";;;
"228397,""Warning ``assignment to undeclared variable uri'' [xs] in file ``chrome://cookie/content/cookieContextOverlay.xul'', line 53, character 0."",""trivial""";;;
"226597,""nsObjectFrame.cpp Warning: String literal converted to char* in initialization."",""trivial""";;;
"229730,""change NS_IF_ADDREF to NS_ADDREF in nsNativeScrollbarFrame::FindScrollbar"",""trivial""";;;
"205954,""The file """"text,file"""" is of type text/plain (Text File), and Mozilla does not know how to handle this file type."",""trivial""";;;
"230342,""Wrong captions in Printer Error / Print Preview Error dialog"",""trivial""";;;
"203422,""fix some build warnings in netwerk"",""trivial""";;;
"205608,""Warning: C++ style comments are not allowed in ISO C89"",""trivial""";;;
"157,""warning fix : ns/nsprpub/pr/tests/select2.c"",""trivial""";;;
"152,""warning fix : ns/nsprpub/pr/src/threads/prcthr.c"",""trivial""";;;
"148,""warning fix : ns/nsprpub/pr/src/threads/combined/prucv.c"",""trivial""";;;
"154,""warning fix : ns/nsprpub/pr/src/threads/prtpd.c"",""trivial""";;;
"229809,""CSS Errors in xmlterm"",""trivial""";;;
"229804,""CSS Errors in content/x?l/tests"",""trivial""";;;
"229212,""SECKEY_ECParamsToKeySize should be declared in a header file."",""trivial""";;;
"223707,""IS_CJK_CHAR should not return true for u > 0xFFEF"",""trivial""";;;
"204503,""Uninitialized variable in mozilla/netwerk/protocol/jar/src/nsJARChannel.cpp"",""trivial""";;;
"211249,""mozilla/htmlparser/src/nsParser.cpp line 1766 interuptted should be interrupted"",""trivial""";;;
"233446,""subject/from/date/to text not lined up in preview pane"",""trivial""";;;
"228635,""mac icon needs updating (or need new mac icon)"",""trivial""";;;
"234214,""Old Firebird builds in Firefox latest-trunk directory (MozillaFirebird-win32.zip, FirebirdSetup.exe)"",""trivial""";;;
"231224,""winking smiley is backwards"",""trivial""";;;
"219090,""initial main window size is not screen resolution-dependent"",""trivial""";;;
"235146,""""""Minumum Hadware"""" misspelled in Mac system requirements page for Mozilla 1.6"",""trivial""";;;
"236269,"" --enable-trace-malloc is broken"",""trivial""";;;
"237398,""Contacts Sidebar says """"Addressbook:"""", however it should say """"Address Book:"""""",""trivial""";;;
"233790,""toolbar button jumps when marking a message as junk (or not junk)"",""trivial""";;;
"114131,""suggest more intuitive way to get to """"Cookie Sites"""" tab from Preferences"",""trivial""";;;
"229476,""about:cache title capitalization inconsistent"",""trivial""";;;
"234635,""The label display in an address registration screen is bad."",""trivial""";;;
"238303,""warnings about conversion from 'int32' to 'char' and 'jschar'"",""trivial""";;;
"116233,""Dialog boxes have vague names"",""trivial""";;;
"224234,""Dead replaced node remains in layout after replaceChild()"",""trivial""";;;
"240458,""js_DecompileValueGenerator doesn't take a JSBool"",""trivial""";;;
"233918,""Firefox useragent string still says Firebird"",""trivial""";;;
"215866,""Unknown gopher document types give strange error message"",""trivial""";;;
"241120,""messengerWindow.ico inconsistent with new logo"",""trivial""";;;
"233628,""JavaScript window.alert() and window.confirm() use old FireBird icon in window shade dialog"",""trivial""";;;
"225265,""Deeply nested span text elements lose visibility"",""trivial""";;;
"225746,""Task manager shows MOZILL~1.EXE instead of MozillaFirebird.exe"",""trivial""";;;
"123403,""LL_INIT should use PR_UINT32, not PR_INT32"",""trivial""";;;
"241261,""remove nsSample.js comment about bug 14460"",""trivial""";;;
"224650,""nsXPCOM.h included twice"",""trivial""";;;
"242310,""nsIStreamConverterService uses InitialCaps in idl instead of interCaps"",""trivial""";;;
"242184,""nsIStreamConverter uses InitialCaps in idl instead of interCaps"",""trivial""";;;
"231780,""The """"Extensions"""" icon in the options window looks like a cigarette"",""trivial""";;;
"200009,""classic privacy dialog icon is a modern picture"",""trivial""";;;
"228415,""Thunderbird desktop icon does not include 48×48 version"",""trivial""";;;
"243580,""no license block in nss/cms/pk11util/pk11table.c"",""trivial""";;;
"65523,""""""View Stored Cookies"""" button needs a better name"",""trivial""";;;
"246337,""nsIProxy should be cvs removed"",""trivial""";;;
"229289,""Unused variable 'i' in pk11_DestroySessionObjectData(), lib/softoken/pkcs11u.c"",""trivial""";;;
"105892,""`Resolving host xyz.foo.bar...' should be `Looking up xyz.foo.bar...'"",""trivial""";;;
"247006,""Apply NS_HIDDEN to necko net_ helper functions"",""trivial""";;;
"245442,""Libreta de direcciones, hint incorrecto en el icono de Nueva tarjeta"",""trivial""";;;
"247445,""Useless/unreachable stale code from 1999 in GlobalWindowImpl::SetTimeoutOrInterval"",""trivial""";;;
"248216,""Mismatched new[]/delete in nsTextFrame.cpp"",""trivial""";;;
"236090,""[Calendar] Wrong day in """"pref.weekstarts.sunday"""""",""trivial""";;;
"246683,""Firefox AVIARY only, `Resolving host xyz.foo.bar...' should be `Looking up xyz.foo.bar...'"",""trivial""";;;
"57717,""view-source on blank page shows <html><body></body></html>"",""trivial""";;;
"249330,""signtool sources are a MESS - no single coding style"",""trivial""";;;
"229639,""Various invalid XBL documents due to extraneous text"",""trivial""";;;
"251247,""Uninitialized mChangedList in nsPermissionManager"",""trivial""";;;
"248847,""redirect_loop.{xul,dtd} seems unused"",""trivial""";;;
"103833,""[FIX]no newline with preformatted text when there is quotation mark at the end of the line"",""trivial""";;;
"143512,""Assertion in CNavDTD.cpp (htmlparser code) when loading netscape.com"",""trivial""";;;
"239548,""Unable to register startup observer (extension manager)"",""trivial""";;;
"251072,""No subject email displayed with subject of """"null"""" in message window"",""trivial""";;;
"251135,""OS X UI issues with new quick search box (text overflows text box)"",""trivial""";;;
"218235,""Extensions Managers too small"",""trivial""";;;
"221134,""title bar should not display email subject if View > Layout > Message Pane is disabled"",""trivial""";;;
"255457,""big space under status bar"",""trivial""";;;
"103215,""Typo in new """"privacy level"""" cookie dialog - explicity"",""trivial""";;;
"247696,""Mac OS X """"Version"""" should be © 2004, not 2003"",""trivial""";;;
"26914,""Scrolling using gray area of scroll bar should move to pointer location"",""trivial""";;;
"26589,""Double clicking outside bounds box of field still selects text"",""trivial""";;;
"184398,""de-AT help is invalid HTML"",""trivial""";;;
"240092,""Application name in View Source titlebar differs from application"",""trivial""";;;
"197903,""keyboard shortcut in download-manager is not unique"",""trivial""";;;
"208965,""Missing character in Calendars window title """"Aufgabe bearbeite"""""",""trivial""";;;
"262986,""typo in messenger-mapi/mapi.properties"",""trivial""";;;
"107616,""Cookie Manager. The table grid line is not aligned with header"",""trivial""";;;
"231893,""progressListener.QueryInterface should not throw NS_NOINTERFACE for nsISupports"",""trivial""";;;
"264477,""Use proper minus character for XML document tree display"",""trivial""";;;
"262442,""mail/components/compose/content/abCommon.js is unused"",""trivial""";;;
"239149,""add back whitespace after colon in about:cache extended display"",""trivial""";;;
"264363,""Translation of """"Effective Key Size"""""",""trivial""";;;
"263607,""Typo"",""trivial""";;;
"215973,""possibly bad translation in cookie management"",""trivial""";;;
"220004,""Im Menü """"Einstellungen/Mail&Newsgroups/Verfassen"""" findet sich """"Tasturkürzel"""" statt """"Tastaturkürzel"""""",""trivial""";;;
"219467,""Wrong translation of Smiley description in Mail/News"",""trivial""";;;
"222880,""Mail & Newsgroups: Access Key bei Rechtsklick auf eine Newsgroup doppelt vergeben"",""trivial""";;;
"223924,""""""holländisch [nl]"""" should be replaced with """"niederländisch [nl]"""""",""trivial""";;;
"225792,""Typo: 'Gafik' instead of 'Grafik'"",""trivial""";;;
"229964,""Rechtschreibfehler im Account-Assistenten Fenster (""""Bearbreiten-Menü"""")"",""trivial""";;;
"265336,""GetService klookandfeel instead of CreateInstance"",""trivial""";;;
"235309,""Wrong translation of """"save"""" in preferences"",""trivial""";;;
"232416,""Dialog 'Account-Assistent' etwas zu klein"",""trivial""";;;
"245508,""Buchstabendreher bei Identitäts-Einstellungen"",""trivial""";;;
"248961,""Schreibfehler im Druck-Dialog"",""trivial""";;;
"259081,""Wrong Translation in """"Mail & Newsgroups-Account-Einstellungen"""""",""trivial""";;;
"227759,""typo in Phrase: domain"",""trivial""";;;
"252735,""Tippfehler in Adressbuch erweitert"",""trivial""";;;
"248737,""Thunderbird prefs.js mentions """"browser"""""",""trivial""";;;
"238138,""About Mozilla Firefox or About Firefox, pick one"",""trivial""";;;
"268823,""[firefox] Americanism in 'Saved Form Information' (Privacy options)"",""trivial""";;;
"234865,""when """"Regional Options / General"""" locale is set to """"Serbian (Latin)"""" or """"Serbian (Cyrillic)"""" wrong display of date in Page Info (Ctrl + J)"",""trivial""";;;
"227756,""typo in Phrase: EnableCapabilityDenied"",""trivial""";;;
"230394,""Schreibfehler in """"Assistent zum Erstellen eines neuen Profils"""""",""trivial""";;;
"230747,""Tippfehler in Dialogfenster """"Online Arbeiten"""""",""trivial""";;;
"229253,""translation for """"Tools"""" (""""Werkzeuge""""? """"Extras""""?)"",""trivial""";;;
"251184,""Double accesskeys in the menu 'Tools' (Moz 1.6) or 'Extras' (Moz 1.7)"",""trivial""";;;
