"Bug ID,""Summary"",""Severity""";
"839175,""[Build bustage] MediaBufferDecoder.cpp(703) : error C2061: syntax error : identifier 'AudioBuffer'"",""blocker""";
"827699,""Android mochitests and talos don't run on Beta 19 builds"",""blocker""";
"843376,""[Build bustage] nsMediaSniffer.cpp(13) : fatal error C1083: Cannot open include file: 'nestegg/nestegg.h'"",""blocker""";
"847078,""Can't build using VC9 errors in harfbuzz (hb-common.h)"",""blocker""";
"837568,""Port |Bug 808785 - Stop shipping d3dx9_43.dll| to SeaMonkey"",""blocker""";
"849612,""Fix build problems caused by Bug 847195 [error: nsIDOMNamedNodeMap.h: No such file or directory]"",""blocker""";
"850547,""Frequent inbound Assertion failure: obj->lastProperty() == p->value.shape, at ../../../js/src/jsinfer.cpp:3387 and test_CrossSiteXHR.* crash [@ js::types::TypeCompartment::fixObjectType(JSContext*, JSObject*)]"",""blocker""";
"847605,""Frequent jit-test TEST-UNEXPECTED-FAIL | jit_test.py --no-jm        | auto-regress/bug755564.js: Assertion failure: GeneralRegisterSet(Registers::SingleByteRegs).has(lhs), at ../../../js/src/ion/shared/Assembler-x86-shared.h:726 and more"",""blocker""";
"854229,""Frequent Linux tp hangs"",""blocker""";
"835050,""intel-gcm.s fails to compile with clang 3.2"",""blocker""";
"513877,""Crash [@ nsAbsoluteContainingBlock::RemoveFrame] with -moz-column, position:absolute"",""blocker""";
"842064,""Build bustage caused by expired certificates in test_signed_apps.js"",""blocker""";
"840195,""Update fails if FF is installed in a non-default install path"",""blocker""";
"852253,""SUT tests failing for b2g pandas"",""blocker""";
"819809,""Marionette not properly starting tests and switching to frame (regression: 12/09)"",""blocker""";
"858588,""mochitest-3 is nearly perma-orange on m-c nightly builds (""""test_bug445544.html | Part 1 successfully loaded from the application cache"""" and more)"",""blocker""";
"855631,""Get New Messages for all accounts does not work"",""blocker""";
"855263,""disable intell AES-GCM assembly optimizations on ESR17 (was: assembler error messages on 64-bit linux builds on esr17)"",""blocker""";
"843402,""Impossible to sanely debug JS::Value code because all the functions get inlined and can't be called by gdb"",""blocker""";
"863116,""Stuff is getting inlined in debug builds"",""blocker""";
"783015,""Chrome refreshdriver runs all the time"",""blocker""";
"864256,""Build failure in nsMsgStatusFeedback.cpp: """"error: 'class nsIXULBrowserWindow' has no member named 'SetJSDefaultStatus'"""""",""blocker""";
"866916,""JavaScript JS_MORE_DETERMINISTIC builds are busted"",""blocker""";
"846862,""xpcshell failures on all platforms and trees due to failures in test_sts_preloadlist_perwindowpb.js"",""blocker""";
"869868,""Cannot build old Windows SDKs since Bug 830347"",""blocker""";
"846901,""Email scroll performance is very poor (<50fps) and stuttery"",""blocker""";
"871956,""calling enumerate() in DeviceStorage API causes device to crash/reboot"",""blocker""";
"861095,""B2G MMS: b2g crash on opening a MMS message"",""blocker""";
"885502,""JavaScript JS_MORE_DETERMINISTIC builds are busted (again)"",""blocker""";
"863646,""Start up crash in nsContentUtils::GetCurrentJSContext in profile manager (-p <empty>, -profilemanager, always ask at startup)"",""blocker""";
"865260,""crash in js::IsStandardClassResolved"",""blocker""";
"885855,""[Build bustage] gfx\2d\RadialGradientEffectD2D1.h(9) : fatal error C1083: Cannot open include file: 'd2d1_1.h': No such file or directory"",""blocker""";
"884022,""Clang build fails in test_AsXXX_helpers.cpp (comparison between pointer and integer)"",""blocker""";
"868257,""watchPosition only sends one location"",""blocker""";
"895855,""[Build bustage] content/canvas/src/WebGLContextNotSupported.cpp(13) : error C2825: 'WebGL2Context': must be a class or namespace"",""blocker""";
"898713,""tree closed due to unexpected assertions on Mac OS X debug mochitests (most reliably on 10.7)"",""blocker""";
"459323,""Drag and Drop in input controls is broken"",""blocker""";
"682927,""Dis-trust DigiNotar root certificate"",""blocker""";
"897389,""spike in crashes @ js::ion::BailoutIonToBaseline"",""blocker""";
"905561,""PyPi package index is busted for a couple of packages since latest version bump"",""blocker""";
"908118,""Build failure in mailnews/compose/src/nsMsgCompose.cpp:540:13: error: invalid use of incomplete type ‘struct nsIDOMDocument’"",""blocker""";
"908617,""Add tstclnt option to enforce the use of either IPv4 or IPv6"",""blocker""";
"468281,""Audit alloc failure in oggplay xiph codec"",""blocker""";
"498815,""Crash in oggplay_data_handle_theora_frame"",""blocker""";
"498824,""Crash in Theora th_comment_clear"",""blocker""";
"498855,""Crash in vorbis_synthesis"",""blocker""";
"911552,""Gaia UI tests are broken on dates with less than two digits"",""blocker""";
"875757,""crash in js::ion::DoTypeUpdateFallback"",""blocker""";
"875790,""crash in js::CloneScript on startup when adblock plus is enabled"",""blocker""";
"900987,""crash in nsScriptError::Init"",""blocker""";
"911771,""Unable to start Firefox under gdb on Mac"",""blocker""";
"888765,""Many tests on Win8 on nightly builds fail to start"",""blocker""";
"914477,""Master/mozilla-central-pulled, engineering/Marionette-enabled runs fail due to JavascriptException: TypeError: window.addEventListener(...) is undefined"",""blocker""";
"913967,""Build tier changes broke comm-central"",""blocker""";
"906831,""Intermittent OSError: [Errno 2] No such file or directory: '../../../mozilla/dist/xpi-stage/lightning/components/interfaces.manifest.lck' build failure on c-c"",""blocker""";
"917360,""Aurora26 jit-test failures post-merge"",""blocker""";
"903969,""[Homescreen] Entering edit mode/ moving an app icon causes device to freeze for several seconds"",""blocker""";
"883541,""crash in nsInputStreamPump::Cancel"",""blocker""";
"876270,""crash in mozilla::plugins::parent::_getvalue"",""blocker""";
"818391,""nsMultiplexInputStream.cpp(514) : error C2668: 'abs' : ambiguous call to overloaded function"",""blocker""";
"908974,""Typed text in contents are invisible until switching tab"",""blocker""";
"926043,""Port build system changes from Bug 585016 and Bug 924615 to comm-central"",""blocker""";
"926427,""crash in nsBinaryOutputStream::WriteWStringZ(wchar_t const*)"",""blocker""";
"930393,"" --disable-accessibility breaks build in nsBaseWidget.cpp(1517) : error C2027: use of undefined type 'nsIDocument'"",""blocker""";
"930458,""nptest_utils.cpp:108:39: error: ‘nullptr’ was not declared in this scope"",""blocker""";
"930189,""Audio capture from getUserMedia sometimes doesn't work"",""blocker""";
"906754,""SIGSEGV on startup in mozilla::TimeStamp::ProcessCreation"",""blocker""";
"258429,""Crash at startup on mips"",""blocker""";
"946178,""Trees closed due to Marionette Bustage - | test_outgoing_radio_off.js | InvalidResponseException: Could not successfully complete transport of message to Gecko, socket closed? or AttributeError: 'NoneType' object has no attribute 'close'"",""blocker""";
"587350,""Crash on startup from bug 580407"",""blocker""";
"819329,""crash in js::ion::AutoFlushCache::update"",""blocker""";
"932168,""Bug 906072 completely broke IME context management when password field gets focus"",""blocker""";
"951129,""build fails on PPC64: Runtime.h:866:9: error: ‘numCompilationThreads’ was not declared in this scope"",""blocker""";
"937605,""Firefox fails to build on PPC64: GCInternals.h:29:5: error: ‘ZoneSelector’ does not name a type"",""blocker""";
"942552,""Unified sources causing build issues in SpiderMonkey with --disable-threadsafe"",""blocker""";
"947683,""Unable to compile non-threadsafe js shells using --disable-threadsafe"",""blocker""";
"926195,""Remove nsIAppleFileDecoder code from mailnews/"",""blocker""";
"951587,""Unable to compile 64-bit js shells on Windows"",""blocker""";
"627015,""ABORT: What is the next frame supposed to be?: 'haveFullNextFrame || (mDecoder && mFrames.Length() > mDecoder->GetCompleteFrameCount())'"",""blocker""";
"955159,""Fix compilation of purple/ with glib 2.32 and newer"",""blocker""";
"954961,""Fix xpcshell tests on Windows after Mozilla 13 update"",""blocker""";
"955117,""Windows build failure: mv: cannot stat `fake.lib' : No such file or directory"""""",""blocker""";
"955699,""Error linking WebRTC LINK : fatal error LNK1104: cannot open file ...Unified_cpp_ate_estimator_components_rbe_components0.obj"",""blocker""";
"924104,""Retrieved objects from the datastore API cannot be modified and they are empty"",""blocker""";
"943898,""Return value 'undefined' is not a valid value for enumeration RTCIceConnectionState."",""blocker""";
"958025,""No window controls and decorations / nsChildView::DrawWindowOverlay doesn't draw anything / square window corners / missing window buttons and fullscreen button"",""blocker""";
"93353,""Existing sockets do not forward notification to nested events"",""blocker""";
"783974,""Log SSL errors to the error console"",""blocker""";
"50079,""missing header files inside nsRegistry.cpp"",""blocker""";
"962821,""error: cast to pointer from integer of different size [-Werror=int-to-pointer-cast]"",""blocker""";
"964641,""Linux64 PGO+non-unified fails to link editline and AsmJSModule"",""blocker""";
"969769,""Unable to compile non-threadsafe js shells using --disable-threadsafe"",""blocker""";
"970455,""ParseError: could not parse: os == """"android""""";" variables: {} when running ./mach xpcshell-test netwerk/test/unit"",""blocker"""
"972983,""Debug-mode Linux Firefox build failure: XPCCallContext.cpp:380: error: undefined reference to 'js::BaseProxyHandler::SET'"",""blocker""";
"948301,""Unable to compile js shells on Windows"",""blocker""";
"974739,""Unable to compile non-threadsafe js shells using --disable-threadsafe"",""blocker""";
"875372,""DeviceStorage: Add missing return statement in AddNamed function"",""blocker""";
"790649,""Worker thread crash @ffi_call"",""blocker""";
"974073,""failed mochitests no longer log state"",""blocker""";
"949939,"" -DNO_NSPR_10_SUPPORT results in failed compilation of loader.c on HP-UX"",""blocker""";
"975771,""getUserMedia debug-only crash [@ nsXPCWrappedJS::AddRef()]"",""blocker""";
"978997,""[B2G] Stuck on FTE screen after flashing or reset - """"Next"""" button is unresponsive. Multiple reboots can fix the issue."",""blocker""";
"933680,""browser_pluginCrashCommentAndURL.js hangs ubuntu ec2 slaves in conjunction with browser_bug410900.js"",""blocker""";
"991905,""[B2G][Camera]Recording videos stutters every second"",""blocker""";
"988110,""[tarako] touch event filtering can get stuck when up/down actions are unbalanced"",""blocker""";
"997759,""SafeBrowsing malware and phishing tables do not update"",""blocker""";
"587612,""Errors in #if !ENABLE_YARR_JIT RegExp compilation path (testRegExpTest.js failed on SPARC)"",""blocker""";
"256464,""IME system is broken"",""blocker""";
"84512,""document.write() of image tag throws script error"",""blocker""";
"107521,""Mac FileWidget implementation w/NavServices needs to support filters"",""blocker""";
"305288,""[FIX]Blank options dialog when browser.preferences.animateFadeIn is true (default on Mac)"",""blocker""";
"40867,""Need means to reuse/reload current page without refetching from server"",""blocker""";
"256436,""Browser gets confused about page and box height/position (dropdown menu/html select affected)"",""blocker""";
"999631,""Mulet fails at package step"",""blocker""";
"967581,""[b2g][tarako] keyboard audio is delayed or missing on tarako"",""blocker""";
"803086,""Crash in mozilla::MediaPipelineTransmit::ProcessVideoChunk"",""blocker""";
"970070,""links not selectable/clickable after scrolling using the mouse wheel"",""blocker""";
"1004658,""Permanent orange: TEST-UNEXPECTED-FAIL | Disconnect Error: Application unexpectedly closed (just after attachment/test-attachment.js or composition/test-attachment.js | crash [@nsACString_internal::SetCapacity]"",""blocker""";
"1005484,""[MSVC10 Build bustage] 'd3dcompiler_47.dll' or 'd3dcompiler_46.dll': No such file or directory"",""blocker""";
"1005908,""binding textures sometimes takes a long time"",""blocker""";
"473933,""Crash in necko!nsCOMPtr<nsIUnicharStreamLoaderObserver>::assign_assuming_AddRef"",""blocker""";
"457828,""Spontaneous, frequent crashes in nsUrlClassifierDBService"",""blocker""";
"1014814,""cset f75676ac4f7d broke some types of console logging in fennec and b2g"",""blocker""";
"1023753,""Unable to compile non-threadsafe js shells"",""blocker""";
"1028427,""Build bustage: nsProxyRelease.h(149) : error C2338: Reference-counted classes should not have a public destructor"",""blocker""";
"998742,""webgl tests will fail on Windows reftest-no-accel when Gecko 31 merges to mozilla-aurora on April 28th"",""blocker""";
"1014011,""[Meta] Emscripten/WebGL game running too slow in 1.4"",""blocker""";
"1030014,""Unable to compile deterministic js shells"",""blocker""";
"1019955,""""""Start server"""" getting into a self-hosted file?"",""blocker""";
"971426,""Unable to compile js shells on Windows"",""blocker""";
"975221,""SMS scroll FPS  regressed in FFOS v.1.3"",""blocker""";
"914547,""[Build bustage] gfx\angle\src\libGLESv2\precompiled.h(38) : fatal error C1083: Cannot open include file: 'd3dcompiler.h'"",""blocker""";
"1016081,""B2G emulator reftest bustage when merging b-i and m-c"",""blocker""";
"1027149,""Trunk trees and Gaia closed for Windows debug bustage"",""blocker""";
"957693,""Investigate the mid-December spike in mochitest shutdown timeouts across all platforms"",""blocker""";
"1041370,""Bug 950745 is going to cause perma-bustage once merged to Aurora due to changes to js/src/vm/Runtime.h"",""blocker""";
"1044460,""Port relevant changes from Bug 1043344 for moving libraries and programs build to the compile tier"",""blocker""";
"1044322,""b2g crashes during closing IPC channel"",""blocker""";
"1044514,""b2g process is leaking memory for webaudio"",""blocker""";
"1049291,""b2g process crashes while calling select()"",""blocker""";
"1038854,""App does not always start"",""blocker""";
"1049006,""Update Mozilla 33 to use NSS 3.17 final and NSPR 4.10.7 final"",""blocker""";
"1055152,""Many Object.defineProperty jstests frequently timing out with debug shells"",""blocker""";
"1021053,""abort/crash in mozilla::ipc::MessageChannel::Send with """"ABORT: nested sync messages are not supported"""" with OMTC enabled"",""blocker""";
"1059175,""B2G-Inbound closed due to ICS Emulator Debug Mochitests Leaks in most of the tests"",""blocker""";
